"A"	47.000	39.000	39.000	36.000	33.000	48.000	60.000	58.000	-582.000	-92.000	-122.000	-131.000	-589.000	-114.000	37.000	-106.000	-51.000	-56.000	-290.000	-114.000	-473.000	-50.000	-67.000	-60.000	242.000	252.000	213.000	372.000	197.000	303.000	215.000	288.000
"AA"	89.000	69.000	148.000	82.000	95.000	74.000	150.000	96.000	-71.000	-199.000	-294.000	-280.000	433.000	-147.000	-53.000	-115.000	-199.000	-59.000	-148.000	-83.000	-100.000	-74.000	-170.000	-104.000	82.000	168.000	535.000	288.000	-430.000	55.000	455.000	384.000
"AAC"	1.100	0.900	3.500	4.300	3.900	7.300	5.900	8.500	-0.700	22.100	12.700	2.900	-2.400	92.000	-1.000	8.500	-1.100	0.000	-3.500	-4.900	-3.900	-72.500	-6.900	-8.500	-13.500	-9.600	-9.100	-4.000	3.300	-19.000	5.300	5.600
"AAL"	1018.000	1305.000	1009.000	1005.000	952.000	779.000	1408.000	1369.000	1179.000	-1109.000	-367.000	636.000	-1100.000	-841.000	75.000	-599.000	-1933.000	-480.000	-390.000	-548.000	-79.000	-956.000	-557.000	184.000	736.000	1651.000	729.000	-90.000	1095.000	1799.000	437.000	369.000
"AAMC"	0.000	0.100	0.100	0.000	0.100	0.000	-9999999999.990	-9999999999.990	0.000	-0.200	-3.300	-0.100	0.000	-0.200	-0.300	0.000	-0.300	-0.100	-0.400	-0.100	0.200	0.200	-1.800	0.000	-0.900	-4.700	0.700	1.200	0.000	-4.200	2.700	1.200
"AAME"	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	-0.500	-0.100	-0.500	-0.100	-0.800	-0.200	-0.500	-0.300	3.600	3.000	-6.500	1.400	-0.600	-9.100	11.800	-7.400	-0.300	-6.900	9.600	1.300	0.500	-6.900	13.300	4.600
"AAN"	24.300	23.800	25.900	20.100	15.500	17.300	15.900	15.300	-74.600	-29.900	57.700	-6.800	-139.700	-40.200	-34.500	-38.700	-29.300	-26.000	-70.800	-148.800	-25.600	-18.000	-19.600	-160.100	79.900	164.700	-6.500	96.200	70.200	196.600	-21.100	64.700
"AAOI"	13.500	12.800	19.600	21.400	21.200	9.700	20.400	19.800	11.300	28.000	16.900	8.600	-5.300	14.600	6.400	6.300	-11.800	-9.000	-5.500	-35.800	-23.000	-12.200	-21.000	-18.500	7.100	0.000	-11.600	7.500	22.100	-4.100	26.800	7.600
"AAON"	8.000	8.800	2.900	8.400	17.500	8.500	15.300	9.600	-2.400	-1.100	-16.400	-13.200	-6.400	-3.600	-10.300	-10.400	-12.000	-8.700	0.500	-3.300	-11.400	-20.400	-7.800	-7.700	21.000	14.900	10.700	7.900	25.500	10.700	16.100	8.100
"AAP"	50.100	61.300	88.600	43.300	27.300	34.500	28.800	38.600	-35.400	-503.200	-110.300	-128.400	1.500	-26.800	7.000	4.900	-42.100	-60.800	-88.100	-42.400	-27.300	-33.900	-23.800	-33.800	287.600	204.500	129.500	237.500	290.000	154.000	199.800	133.700
"AAPL"	2000.000	2363.000	3355.000	3041.000	3267.000	4195.000	2810.000	3865.000	-26804.000	-29457.000	-13676.000	-22580.000	-31523.000	-26272.000	-7501.000	-3996.000	27502.000	13348.000	5844.000	-3001.000	3947.000	28710.000	-13590.000	-9942.000	11636.000	11155.000	26690.000	19523.000	14488.000	15130.000	28293.000	16283.000
"AASP"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
"AAT"	26.900	20.900	22.700	11.300	10.200	10.100	12.700	33.800	484.400	-7.400	1.100	-17.800	-30.800	-59.300	-20.100	82.700	-527.600	-22.400	-27.600	-13.400	-12.000	-11.400	-13.900	-61.600	33.300	36.800	17.600	36.600	38.300	44.000	20.100	41.900
"AATP"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9999999999.990	-9999999999.990	0.000	2.500	0.400	-9999999999.990	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-0.500	-9999999999.990	-9999999999.990	-9999999999.990	-0.200	-0.400	-0.400	0.300	-0.100	0.600	-0.900	-0.200
"AAU"	0.100	0.000	0.000	0.600	-1.400	1.400	0.000	0.100	0.000	0.000	0.000	-0.100	6.800	0.000	1.300	0.000	-0.800	-0.600	-2.400	-2.100	-6.600	-2.600	-1.400	-1.700	-0.400	-0.700	-0.300	-0.600	-0.200	-0.400	-0.600	-0.400
"AAWW"	46.200	30.600	29.600	30.000	28.700	26.100	21.200	21.200	-15.300	-77.200	-72.300	30.900	227.300	30.600	118.900	-57.100	-83.600	-44.800	-82.600	-120.900	-236.600	-261.200	-139.900	-131.700	55.200	53.800	161.500	88.200	106.800	69.100	136.600	82.300
"AAXN"	2.600	5.300	4.300	2.200	3.600	1.100	1.300	3.300	-0.900	-1.200	-2.800	-1.000	226.600	-3.400	-2.200	-0.200	-14.100	-110.800	-3.900	1.200	-8.500	1.300	9.500	7.500	11.400	-14.000	31.200	16.500	-1.900	18.100	24.300	6.600
"AB"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-47.200	-52.500	-60.200	-58.000	-68.500	-76.100	-45.200	-37.600	-1.600	-7.400	-5.800	-2.500	-4.300	-4.000	-2.400	-8.400	48.800	59.900	66.000	60.400	72.800	80.100	47.600	46.000
"ABB"	169.000	207.000	98.000	674.000	154.000	191.000	132.000	620.000	-30.000	-133.000	-916.000	127.000	1071.000	-64.000	-407.000	-1328.000	-172.000	-334.000	-84.000	-3001.000	-2842.000	155.000	-614.000	-836.000	0.000	-256.000	1867.000	1057.000	1010.000	-518.000	1869.000	1930.000
"ABBV"	128.000	107.000	123.000	282.000	114.000	119.000	182.000	126.000	-2070.000	-5383.000	-3825.000	916.000	-8978.000	-2509.000	-1928.000	-810.000	-140.000	-27.000	-283.000	-963.000	687.000	-447.000	201.000	-109.000	2477.000	3017.000	3392.000	4524.000	2866.000	2645.000	2584.000	3271.000
"ABC"	69.300	82.300	79.200	88.100	79.500	95.200	73.600	95.000	-358.300	-205.200	-303.700	-476.500	-435.300	-65.700	734.600	-165.300	-85.800	-83.600	-127.600	-85.200	-90.500	-793.100	-142.300	-91.500	567.900	624.400	479.000	665.300	823.300	-87.600	10.300	1380.500
"ABCB"	3.100	1.600	2.700	4.300	1.900	1.100	0.700	0.600	178.400	129.400	-40.500	211.300	226.200	114.000	185.800	223.200	-666.400	-11.600	106.100	31.300	-32.400	-158.300	-132.200	-229.200	-30.800	59.700	-15.300	-38.100	-104.000	48.500	33.100	-27.400
"ABCE"	0.000	0.000	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.100	0.000	0.100	0.300	0.100	0.000	-0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.100	0.000	0.000	-0.300	0.000	0.000	0.100
"ABCP"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.700	0.500	0.400	0.300	-4.300	3.200	1.500	0.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.200	9.900	-0.800	-1.000	-1.200	-1.300	-1.500	-1.000
"ABEO"	4.000	1.200	9.200	1.700	3.400	3.500	0.700	0.100	13.000	0.000	5.500	3.100	0.600	1.800	87.300	5.100	18.900	22.800	-85.100	-10.400	-73.300	-3.500	-0.700	-0.100	-15.200	-15.100	-39.100	-9.000	-9.000	-4.100	-5.000	-6.800
"ABG"	1.300	3.600	0.000	-7.800	8.900	3.300	5.100	0.000	-131.300	64.400	114.600	-59.300	59.100	28.700	8.600	-118.700	34.700	-127.000	-16.800	-13.700	-54.700	-64.400	-29.800	-6.100	95.300	65.200	-96.300	77.300	-6.700	35.800	23.100	124.900
"ABIL"	0.000	0.100	-9999999999.990	-9999999999.990	0.000	0.100	-9999999999.990	-9999999999.990	8.700	3.700	0.600	0.000	0.000	0.000	0.200	0.000	0.000	0.000	-9999999999.990	-9999999999.990	0.000	0.000	-0.100	0.000	-2.200	-0.400	-1.200	-1.200	-1.600	-2.400	-2.600	-3.400
"ABIO"	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.000	3.200	3.000	-0.100	0.000	-0.200	3.400	0.000	3.900	0.000	0.000	0.000	0.000	0.000	3.000	4.700	-0.900	-1.200	-1.600	-1.300	-1.600	-2.300	-3.100	-4.200	-4.000
"ABM"	16.900	15.900	11.600	13.600	15.200	11.500	10.600	15.000	-31.400	-57.000	42.000	-108.100	-85.000	-88.400	-14.300	882.700	-17.000	-15.700	-11.400	-11.800	-11.900	-9.100	-15.300	-847.900	57.800	95.700	-39.400	113.500	74.200	99.500	33.700	-19.700
"ABMC"	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	-0.100	0.100	0.000	0.100	0.100	-0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.100	0.100	0.000	0.000	-0.100	-0.100	0.000	0.000
"ABMD"	12.300	8.500	8.100	12.200	15.100	11.700	26.500	7.900	-39.300	3.000	-1.100	4.100	-61.800	2.600	1.600	1.100	-45.900	-35.800	-65.800	-49.700	34.800	-68.500	-51.700	-43.400	64.600	70.400	74.600	60.600	46.600	56.400	56.700	43.200
"ABML"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.100	0.700	0.400	0.500	0.400	0.100	0.200	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.400	-0.400	-0.500	-0.500	-0.300	-0.100	-0.100	-0.200
"ABMT"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9999999999.990	0.100	0.200	0.200	0.200	0.200	0.200	0.200	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.100	-0.200	-0.200	-0.200	-0.200	-0.200	-0.200	-0.200
"ABQQ"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.400	0.000	0.000	1.200	0.000	0.000	0.000	-0.200	0.100	0.100	0.000	-0.500	0.300	0.300	-0.400	-0.200	-0.400	-0.200	-0.500	-0.200	-0.200	-0.100	0.100
"ABR"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	935.100	-54.300	19.200	261.000	407.700	128.600	396.000	256.100	-490.000	-138.400	-131.700	-32.200	-359.100	-159.000	-557.600	-223.900	-346.100	268.400	157.800	-214.100	-2.200	20.800	72.900	80.000
"ABT"	468.000	335.000	467.000	354.000	298.000	275.000	345.000	263.000	-449.000	-1142.000	-4776.000	2471.000	-1631.000	-6455.000	-112.000	-386.000	-498.000	-396.000	-496.000	-323.000	-299.000	-238.000	-3152.000	-306.000	1060.000	712.000	1765.000	2183.000	1244.000	1108.000	1640.000	2005.000
"ABTX"	0.700	0.400	1.600	0.400	0.400	1.100	0.600	0.500	10.200	61.900	-79.200	56.800	72.500	21.800	42.700	84.700	-50.500	-91.600	143.100	-229.600	80.000	-24.600	-59.300	-90.300	14.200	19.600	13.600	14.200	6.800	11.400	6.200	10.500
"ABUS"	0.200	0.000	0.200	0.200	0.400	0.200	0.200	0.500	2.500	2.500	0.100	0.400	0.700	54.400	48.900	0.100	10.000	61.000	44.800	11.800	15.000	-75.700	0.700	5.300	-17.600	-16.600	-17.100	-13.200	-17.600	-20.000	-10.300	-15.700
"ABVC"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	1.400	0.200	0.000	0.400	0.100	0.000	0.500	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-0.800	-0.600	-0.100	-0.100	-0.300	-0.100	-0.100	-0.300
"ABVN"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
"ABWN"	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.200	0.100	0.800	0.100	8.600	3.800	2.700	2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.200	-0.200	-0.800	-4.000	-4.700	-3.800	-2.800	-2.200
"AC"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.000	-3.200	-1.400	18.900	12.000	5.200	15.700	44.400	-6.200	2.300	-10.300	0.000	0.000	15.000	-16.800	0.000	-23.300	-12.700	72.400	56.200	-22.200	-29.300	51.900	-121.700
"ACA"	20.900	18.000	11.800	12.600	12.800	7.600	36.500	14.100	-8.700	-89.100	398.100	-8.500	6.800	-57.800	4.000	13.000	-42.200	-17.300	-309.100	-11.100	-12.400	-31.900	-35.100	-55.800	16.200	125.000	0.000	19.400	9.500	89.600	27.700	41.100
"ACAD"	0.000	0.800	0.600	1.000	0.100	0.400	0.000	0.100	4.600	4.200	300.600	0.200	3.000	2.900	4.800	7.900	10.600	22.800	-188.900	31.800	-3.900	89.600	-18.100	19.300	-38.400	-64.200	-39.100	-42.300	-40.900	-45.200	-29.800	-58.500
"ACAMU"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.600	302.400	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-4.900	-300.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-0.900	-0.200	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"ACAN"	2.000	2.700	0.000	0.500	0.200	0.000	0.000	0.000	0.400	0.300	1.000	3.700	0.900	0.700	1.700	0.100	-2.000	-2.700	0.000	-0.500	-0.200	0.000	0.000	0.000	-0.200	-0.400	-0.500	-0.500	-0.300	-0.900	-0.600	-0.100
"ACBI"	0.600	0.200	0.600	1.000	2.400	3.800	2.100	0.200	92.900	-106.500	58.400	182.100	-35.900	-166.200	174.200	-80.000	-181.100	-31.100	-5.800	-133.300	14.200	-72.700	-95.100	49.100	22.200	12.300	26.200	27.300	22.600	21.400	85.200	-1.500
"ACBM"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.100	0.000	-0.100	0.000	0.000	0.100	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.100	-0.100	0.200	0.000	-0.500	0.400	0.000	-0.400
